month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2024-08-01,4,806.0,886,6.833333333333333,6.083333333333333
2024-09-01,5,1415.0,891,6.5,6.166666666666667
2024-10-01,5,578.0,896,6.333333333333333,6.333333333333333
2024-11-01,6,623.0,902,5.833333333333333,6.333333333333333
2024-12-01,7,676.0,909,6.166666666666667,6.416666666666667
2025-01-01,8,2341.0,917,5.833333333333333,6.666666666666667
2025-02-01,6,615.0,923,6.166666666666667,6.5
2025-03-01,4,3678.0,927,6.0,6.25
2025-04-01,4,364.0,931,5.833333333333333,6.083333333333333
2025-05-01,8,1394.0,939,6.166666666666667,6.0
2025-06-01,6,40928.0,945,6.0,6.083333333333333
2025-07-01,1,47.0,946,4.833333333333333,5.333333333333333
2025-08-01,6,1469.0,952,4.833333333333333,5.5
2025-09-01,7,1628.0,959,5.333333333333333,5.666666666666667
2025-10-01,3,2208.0,962,5.166666666666667,5.5
2025-11-01,4,241.0,966,4.5,5.333333333333333
2025-12-01,11,11486.0,977,5.333333333333333,5.666666666666667
2026-01-01,9,2796.0,986,6.666666666666667,5.75
2026-02-01,5,328.0,991,6.5,5.666666666666667
2026-03-01,2,772.0,993,5.666666666666667,5.5
2026-04-01,2,80.0,995,5.5,5.333333333333333
2026-05-01,0,0.0,995,4.833333333333333,4.666666666666667
2026-06-01,0,0.0,995,3.0,4.166666666666667
2026-07-01,0,0.0,995,1.5,4.083333333333333
2026-08-01,0,0.0,995,0.6666666666666666,3.5833333333333335
2026-09-01,0,0.0,995,0.3333333333333333,3.0
2026-10-01,0,0.0,995,0.0,2.75
2026-11-01,1,43.0,996,0.16666666666666666,2.5
